,Unnamed: 0,id,cleaned_word_list,cleaned_word_list_nouns
1065,1065,805773463466057728,lgbtq thank sharing stories trauma amp pain amp world today kindness contagious,thank stories pain world today
1066,1066,805772746202329088,rt watch shares kindness powerful message visit lgbt teens https,rt watch shares message visit lgbt teens
1067,1067,805770908874862593,watch est learn foundation partner let inspire suffering youth kin,watch foundation partner
1069,1069,805523019837882369,watch singing song new album,watch singing album
1070,1070,805521750578622464,rt gaga xfactor tonight stunning visuals amazing vocals always would expect less https,rt gaga xfactor visuals vocals https
1071,1071,805519482483576838,thank love amp uk fans much good luck contestants follow ure dreams matter,thank love amp fans luck contestants dreams matter
1072,1072,805511945805791232,tomorrow launches nyc head rock say hi team btwf,tomorrow launches head rock hi team btwf
1073,1073,805086670437707776,yet watch backstage singalong music video victoria secret angels,backstage music video victoria angels
1074,1074,805084867524521984,gaga fans enter pepsi halftime contest co ltq fwijjj,gaga fans halftime contest co ltq fwijjj
1075,1075,804806904027508736,thank angels helping remind world angel inside us love girls,thank angels world angel girls
1076,1076,804697611030630400,rt lady gaga discussed lgbtq rights donald trump america private event london uk,rt lady gaga rights trump america event london uk
1077,1077,804563476886802432,rt details lady gaga look victoria secret blog today check,rt details look victoria blog today
1078,1078,804516819793018880,sentiment thank romantic dream dress stretch lace couture,sentiment thank dream dress stretch lace couture
1079,1079,804515826606940160,thank alaia beautiful one kind dress warm holidays felt like huggi,thank alaia kind dress warm holidays huggi
1080,1080,804513612001902592,also hat set ears,ears
1081,1081,804491372791070720,rt saw happiest people poorest parts world richest homes meet saddest amp depressed,rt people parts world homes amp
1082,1082,804349976159490048,girls show tremendous vulnerability strength entertaining show proud,girls vulnerability strength show proud
1083,1083,804128430547734528,much girl fun,girl fun
1084,1084,804047967745429510,thank beautiful hair makeup legendary,thank hair makeup
1085,1085,804047068419465221,thank amp thank brilliant friend alaia beautiful lace gowns wore pink carpet fin,thank amp thank friend alaia lace gowns carpet fin
1086,1086,804040119871242240,couple bruises dance rehearsal love rocking silver vs thank angels treating like,couple bruises dance rehearsal silver vs thank angels
1087,1087,803785201788788737,thank much michelle kind thing say really sweet,michelle kind thing
1088,1088,803687508974440449,thank much could feel france microphone swear like giving big kiss,thank kiss
1089,1089,803686353967992833,hedi saint laurent,hedi saint laurent
1090,1090,803658552166354944,rt happy help us make better braver kinder world donating,rt help braver kinder world
1092,1092,803443314464788485,monsters surprised outside alaia singing joanne one even let go guitar hands col,monsters joanne hands
1093,1093,803429529440100352,go got vote,vote
1094,1094,803390105822068736,angels,angels
1095,1095,803331797853442048,thank,thank
1096,1096,803058630539051008,rt already request million reasons lady gaga let make radio hit,rt reasons let radio hit
1097,1097,803057919176609792,sorry sincere honor gravestone rock roll heaven,sorry gravestone rock roll heaven
1098,1098,803055608752644096,makes happy hope voice instrumentation feels like warm hug wild release pain,hope voice instrumentation feels hug release pain
1099,1099,802957308674326528,thank much sarah wrote heart amp soul hoping would healing album harbor,sarah heart amp soul harbor
1100,1100,802951827998130176,rt gaga interview cbs sunday morning emotional heart broke moment,rt gaga interview cbs morning heart moment
1101,1101,802662063638188032,thank head stuck cycle look stare personal beginning,head cycle look beginning
1102,1102,802559665875795970,spent beautiful morning youth largest drop center brought amp led th,morning drop center th
1103,1103,801971622810894336,rt get standard version joanne itunes sunday co kiyal,rt version joanne itunes kiyal
1104,1104,801921049004642304,rt happy thanksgiving thankful amazing little monsters,rt monsters
1105,1105,801870606803279873,happy thanksgiving beautiful grateful alive enjoy loved ones today amp eat gratitude,enjoy ones today eat gratitude
1106,1106,801540704740646912,rt family food love dad joe germanotta share favorite recipes https,rt family food love dad joe germanotta share recipes https
1107,1107,801491823814443008,support amp love brother see bravery amp courage stop tour amp take care great artist,support amp brother see bravery courage tour amp care artist
1108,1108,801489925518540800,agree everything hope public shows compassion one love one race,everything hope public compassion love race
1109,1109,801489304644100096,funny joke anyone possible possible mental illness sensitive time many let kind amp loving,anyone illness time kind
1110,1110,801214755625017344,nyc monsters dad signing cookbooks tonight,monsters cookbooks
1111,1111,800907104278102016,thank designing outfit felt perfect performance laid real sweet behind,thank outfit performance sweet
1112,1112,800901625816588288,rt lady gaga million reasons tops billboard twitter trending chart following ama performance billboard https,rt lady reasons twitter chart performance billboard https
1113,1113,800803040034861057,last night scene replica backyard spend lots time lookin property line prayin,night scene time property line prayin
1114,1114,800787473399824384,positive best date night proud sitting next woman beautiful insi,date night proud woman insi
1115,1115,800783759243022337,thank great night laughed cheered cried thanku amazing fans givin,thank night thanku fans
1116,1116,800599017381990400,rt full video lady gaga performing new single million reasons,rt video lady gaga reasons
1117,1117,800580795651891200,rt lady gaga best joanne look date amas via,rt lady gaga joanne look date amas
1118,1118,800565101564596224,thank much wanted share big piece heart,share piece heart
1119,1119,800551269257465856,rt album get track,rt album track
1120,1120,800490074513117184,fun tonight two gorgeous kids celebrate top world,fun kids world
