,Unnamed: 0,id,cleaned_word_list,cleaned_word_list_nouns
1770,1770,1095106437649481730,thanks reaching learn create manage facebook account help center,thanks create manage facebook account help center
1771,1771,1095106352119234561,hi lisa learn check connection requests messenger kn,hi lisa check connection requests
1772,1772,1095106218568372225,welcome glad help stay connected friends kn,welcome glad help friends
1773,1773,1095106109482942467,hi please visit page secure account kn,please visit page secure account kn
1774,1774,1095106067795709954,hi julien try running website facebook debugger tool built help,hi julien try facebook debugger tool help
1775,1775,1095106039769223168,latest championship bring inside look,championship bring look
1776,1776,1095105822051520513,hi sierra first try using different web browser news feed still loading prope,hi sierra web news feed prope
1777,1777,1095105042787512320,thanks sharing ruth kn,thanks ruth kn
1778,1778,1095095303286505472,thank sharing robert glad enjoyed video kn,thank video kn
1779,1779,1095094632889888769,welcome melissa happy able join us kn,melissa join
1780,1780,1095094520054730752,thanks asking learn change reset facebook password kn,thanks change facebook password kn
1781,1781,1095094434977509376,hi jayla first try updating newest version app using different browser,hi jayla version app browser
1782,1782,1095057173120409600,icym moment,moment
1783,1783,1095048803701248000,new docuseries comin spring,docuseries spring
1784,1784,1094331189186449408,work tribute born without legacy stripped legacies silenced stor,work tribute legacy legacies stor
1785,1785,1094017705584283649,hi reset password access email account learn ab,hi reset password access email account ab
1786,1786,1094015954479140866,welcome shannon glad able join kn,shannon glad join kn
1787,1787,1094015756432486401,thanks reaching peter learn merge facebook pages help center kn,thanks peter learn merge facebook pages center kn
1788,1788,1094015555269472256,thanks asking alice message received facebook please open attac,thanks alice message please attac
1789,1789,1093964930775216133,thanks everyone joined us met inspiring leaders announced new product updates like,thanks everyone leaders product updates
